recorded,RADON_SHORT_TERM_AVG,TEMP,HUMIDITY,PRESSURE,CO2,VOC
,,,,,,
2020-07-23T01:38:26,,81.39,53,1014,964,61
,,,,,,
2020-07-23T01:43:26,,81.39,52.5,1014,973,52
,,,,,,
2020-07-23T01:48:26,,81.37,52,1014,982,67
,,,,,,
2020-07-23T01:53:26,,81.34,52,1014,987,72
,,,,,,
2020-07-23T01:58:26,,81.23,51,1014,998,69
,,,,,,
2020-07-23T02:03:26,,81.18,51,1014,1008,61
,,,,,,
2020-07-23T02:08:26,,81.07,50.5,1014,1018,82
,,,,,,
2020-07-23T02:13:26,,81.01,50,1014,1027,78
,,,,,,
2020-07-23T02:18:26,,80.94,50,1014,1036,86
,,,,,,
2020-07-23T02:23:26,0.59,80.89,49.5,1014,1043,80
,,,,,,
2020-07-23T02:28:26,,80.85,49.5,1014,1049,86
,,,,,,
2020-07-23T02:33:26,,80.69,49.5,1014,1050,78
,,,,,,
2020-07-23T02:38:26,,80.65,50,1014,1054,75
,,,,,,
2020-07-23T02:43:26,,80.91,53.5,1014,1068,78
,,,,,,
2020-07-23T02:48:26,,81.18,54,1014,1074,82
,,,,,,
2020-07-23T02:53:26,,81.39,54.5,1014,1073,76
,,,,,,
2020-07-23T02:58:26,,81.59,55.5,1014,1064,72
,,,,,,
2020-07-23T03:03:26,,81.73,55.5,1014,1056,50
,,,,,,
2020-07-23T03:08:26,,81.84,55.5,1014,1071,80
,,,,,,
2020-07-23T03:13:26,,81.9,56,1014,1098,75
,,,,,,
2020-07-23T03:18:26,,82,56,1014,1113,54
,,,,,,
2020-07-23T03:23:26,0.46,82.08,57,1014,1113,56
,,,,,,
2020-07-23T03:28:26,,82.15,57.5,1014,1109,61
,,,,,,
2020-07-23T03:33:26,,82.18,58,1014,1096,46
,,,,,,
2020-07-23T03:38:26,,82.24,58,1014,1077,46
,,,,,,
2020-07-23T03:43:26,,82.29,58.5,1014,1055,50
,,,,,,
2020-07-23T03:48:26,,82.33,58.5,1014,1038,54
,,,,,,
2020-07-23T03:53:26,,82.36,58.5,1014,1021,65
,,,,,,
2020-07-23T03:58:26,,82.38,58.5,1014,1003,61
,,,,,,
2020-07-23T04:03:26,,82.4,58.5,1014,988,58
,,,,,,
2020-07-23T04:08:26,,82.45,58.5,1014,970,63
,,,,,,
2020-07-23T04:13:26,,82.49,59,1014,955,71
,,,,,,
2020-07-23T04:18:26,,82.49,59,1014,941,61
,,,,,,
2020-07-23T04:23:26,0.38,82.53,59,1014,930,52
,,,,,,
2020-07-23T04:28:26,,82.54,59,1014,919,56
,,,,,,
2020-07-23T04:33:26,,82.6,59,1014,911,61
,,,,,,
2020-07-23T04:38:26,,82.6,59,1014,902,59
,,,,,,
2020-07-23T04:43:26,,82.62,59,1014,897,63
,,,,,,
2020-07-23T04:48:26,,82.69,59,1014,894,71
,,,,,,
2020-07-23T04:53:26,,82.71,58.5,1014,895,75
,,,,,,
2020-07-23T04:58:26,,82.72,58.5,1014,900,82
,,,,,,
2020-07-23T05:03:26,,82.78,58.5,1014,901,75
,,,,,,
2020-07-23T05:08:26,,82.8,58.5,1014,903,75
,,,,,,
2020-07-23T05:13:26,,82.83,58.5,1014,901,76
,,,,,,
2020-07-23T05:18:26,,82.89,58.5,1014,900,72
,,,,,,
2020-07-23T05:23:26,0.46,82.9,58.5,1014,899,65
,,,,,,
2020-07-23T05:28:26,,82.92,58.5,1014,895,67
,,,,,,
2020-07-23T05:33:26,,82.94,58.5,1014,891,52
,,,,,,
2020-07-23T05:38:26,,82.98,58.5,1014,890,65
,,,,,,
2020-07-23T05:43:26,,82.96,59,1014,885,58
,,,,,,
2020-07-23T05:48:26,,82.96,59,1014,878,56
,,,,,,
2020-07-23T05:53:26,,82.98,59,1014,870,58
,,,,,,
2020-07-23T05:58:26,,82.99,59,1014,868,56
,,,,,,
2020-07-23T06:03:26,,82.99,59,1014,863,59
,,,,,,
2020-07-23T06:08:26,,82.99,59,1014,859,50
,,,,,,
2020-07-23T06:13:26,,83.01,59,1014,855,56
,,,,,,
2020-07-23T06:18:26,,83.01,59,1014,850,65
,,,,,,
2020-07-23T06:23:26,0.54,83.01,59,1014,848,52
,,,,,,
2020-07-23T06:28:26,,83.03,59,1014,847,56
,,,,,,
2020-07-23T06:33:26,,83.03,59,1014,842,59
,,,,,,
2020-07-23T06:38:26,,83.03,59,1014,839,58
,,,,,,
2020-07-23T06:43:26,,83.05,59,1014,841,69
,,,,,,
2020-07-23T06:48:26,,83.05,58.5,1014,849,75
,,,,,,
2020-07-23T06:53:26,,83.07,58.5,1014,854,69
,,,,,,
2020-07-23T06:58:26,,83.08,58.5,1014,862,67
,,,,,,
2020-07-23T07:03:26,,83.1,58.5,1014,865,75
,,,,,,
2020-07-23T07:08:26,,83.14,58.5,1014,867,84
,,,,,,
2020-07-23T07:13:26,,83.16,58.5,1014,868,71
,,,,,,
2020-07-23T07:18:26,,83.19,58.5,1014,866,54
,,,,,,
2020-07-23T07:23:26,0.68,83.19,58.5,1014,866,69
,,,,,,
2020-07-23T07:28:26,,83.19,58.5,1014,864,69
,,,,,,
2020-07-23T07:33:26,,83.19,58.5,1014,864,67
,,,,,,
2020-07-23T07:38:26,,83.19,58.5,1014,861,54
,,,,,,
2020-07-23T07:43:26,,83.21,58.5,1014,856,61
,,,,,,
2020-07-23T07:48:26,,83.19,58.5,1014,854,61
,,,,,,
2020-07-23T07:53:26,,83.19,59,1014,852,61
,,,,,,
2020-07-23T07:58:26,,83.21,59,1014,847,56
,,,,,,
2020-07-23T08:03:26,,83.19,59,1014,848,56
,,,,,,
2020-07-23T08:08:26,,83.19,59,1014,846,54
,,,,,,
2020-07-23T08:13:26,,83.21,59,1014,846,46
,,,,,,
2020-07-23T08:18:26,,83.21,59,1014,844,52
,,,,,,
2020-07-23T08:23:26,0.65,83.19,59,1014,846,52
,,,,,,
2020-07-23T08:28:26,,83.19,59,1014,848,50
,,,,,,
2020-07-23T08:33:26,,83.19,59,1014,842,48
,,,,,,
2020-07-23T08:38:26,,83.19,59,1014,839,46
,,,,,,
2020-07-23T08:43:26,,83.19,59,1014,841,46
,,,,,,
2020-07-23T08:48:26,,83.17,58.5,1015,844,58
,,,,,,
2020-07-23T08:53:26,,83.21,58.5,1015,848,58
,,,,,,
2020-07-23T08:58:26,,83.21,58.5,1015,850,52
,,,,,,
2020-07-23T09:03:26,,83.23,58.5,1015,849,56
,,,,,,
2020-07-23T09:08:26,,83.25,58.5,1015,850,52
,,,,,,
2020-07-23T09:13:26,,83.25,58.5,1015,851,48
,,,,,,
2020-07-23T09:18:26,,83.28,58.5,1015,848,46
,,,,,,
2020-07-23T09:23:26,0.59,83.3,58.5,1015,844,46
,,,,,,
2020-07-23T09:28:26,,83.28,58.5,1015,842,61
,,,,,,
2020-07-23T09:33:26,,83.28,58.5,1015,840,50
,,,,,,
2020-07-23T09:38:26,,83.28,58.5,1015,836,58
,,,,,,
2020-07-23T09:43:26,,83.28,59,1015,836,46
,,,,,,
2020-07-23T09:48:26,,83.26,59,1015,834,46
,,,,,,
2020-07-23T09:53:26,,83.26,59,1015,829,52
,,,,,,
2020-07-23T09:58:26,,83.25,59,1015,823,46
,,,,,,
2020-07-23T10:03:26,,83.26,59,1015,821,46
,,,,,,
2020-07-23T10:08:26,,83.26,59,1015,822,46
,,,,,,
2020-07-23T10:13:26,,83.26,59,1015,822,48
,,,,,,
2020-07-23T10:18:26,,83.26,59,1015,821,46
,,,,,,
2020-07-23T10:23:26,0.59,83.25,59,1015,816,48
,,,,,,
2020-07-23T10:28:26,,83.25,59,1015,817,46
,,,,,,
2020-07-23T10:33:26,,83.23,59.5,1015,816,52
,,,,,,
2020-07-23T10:38:26,,83.23,59.5,1015,813,52
,,,,,,
2020-07-23T10:43:26,,83.23,59,1015,811,52
,,,,,,
2020-07-23T10:48:26,,83.25,59,1015,811,54
,,,,,,
2020-07-23T10:53:26,,83.25,59,1016,811,56
,,,,,,
2020-07-23T10:58:26,,83.26,59,1016,811,58
,,,,,,
2020-07-23T11:03:26,,83.28,59,1016,812,46
,,,,,,
2020-07-23T11:08:26,,83.3,59,1016,814,46
,,,,,,
2020-07-23T11:13:26,,83.32,59,1016,813,46
,,,,,,
2020-07-23T11:18:26,,83.34,59,1016,810,46
,,,,,,
2020-07-23T11:23:26,0.59,83.35,59,1016,807,46
,,,,,,
2020-07-23T11:28:26,,83.35,59,1016,807,61
,,,,,,
2020-07-23T11:33:26,,83.34,59,1016,805,61
,,,,,,
2020-07-23T11:38:26,,83.35,59.5,1016,804,46
,,,,,,
2020-07-23T11:43:26,,83.34,59.5,1016,803,58
,,,,,,
2020-07-23T11:48:26,,83.34,59.5,1016,806,46
,,,,,,
2020-07-23T11:53:26,,83.34,59.5,1016,806,59
,,,,,,
2020-07-23T11:58:26,,83.32,59.5,1016,803,56
,,,,,,
2020-07-23T12:03:26,,83.34,59.5,1016,800,56
,,,,,,
2020-07-23T12:08:26,,83.32,59.5,1016,798,54
,,,,,,
2020-07-23T12:13:26,,83.32,59.5,1016,810,59
,,,,,,
2020-07-23T12:18:26,,83.34,60,1016,839,48
,,,,,,
2020-07-23T12:23:26,0.59,83.37,60,1016,872,65
,,,,,,
2020-07-23T12:28:26,,83.39,60.5,1016,900,59
,,,,,,
2020-07-23T12:33:26,,83.41,60,1016,915,75
,,,,,,
2020-07-23T12:38:26,,83.23,59,1016,948,142
,,,,,,
2020-07-23T12:43:26,,82.85,58,1016,986,219
,,,,,,
2020-07-23T12:48:26,,82.49,56.5,1016,1024,250
,,,,,,
2020-07-23T12:53:26,,82.26,56,1016,1053,212
,,,,,,
2020-07-23T12:58:26,,82.08,55,1016,1071,219
,,,,,,
2020-07-23T13:03:26,,81.84,54.5,1016,1088,215
,,,,,,
2020-07-23T13:08:26,,81.68,53.5,1016,1100,184
,,,,,,
2020-07-23T13:13:26,,81.46,53,1016,1113,201
,,,,,,
2020-07-23T13:18:26,,81.34,53,1016,1113,184
,,,,,,
2020-07-23T13:23:26,0.73,81.25,52.5,1016,1111,150
,,,,,,
2020-07-23T13:28:26,,81.14,52,1016,1107,170
,,,,,,
2020-07-23T13:33:26,,81.03,52,1016,1109,246
,,,,,,
2020-07-23T13:38:26,,80.91,51.5,1015,1105,236
,,,,,,
2020-07-23T13:43:26,,80.76,51.5,1015,1103,273
,,,,,,
2020-07-23T13:48:26,,80.62,51,1016,1104,311
,,,,,,
2020-07-23T13:53:26,,80.51,51,1016,1105,335
,,,,,,
2020-07-23T13:58:26,,80.4,50.5,1015,1106,308
,,,,,,
2020-07-23T14:03:26,,80.29,50.5,1015,1108,311
,,,,,,
2020-07-23T14:08:26,,80.2,50,1015,1109,267
,,,,,,
2020-07-23T14:13:26,,80.1,50,1016,1114,294
,,,,,,
2020-07-23T14:18:26,,79.97,50,1016,1119,259
,,,,,,
2020-07-23T14:23:26,0.81,79.9,49.5,1016,1122,242
,,,,,,
2020-07-23T14:28:26,,79.83,49.5,1016,1126,253
,,,,,,
2020-07-23T14:33:26,,79.79,49.5,1016,1130,212
,,,,,,
2020-07-23T14:38:26,,79.7,49.5,1016,1130,195
,,,,,,
2020-07-23T14:43:26,,79.61,49.5,1016,1132,215
,,,,,,
2020-07-23T14:48:26,,79.54,49.5,1016,1136,311
,,,,,,
2020-07-23T14:53:26,,79.29,49,1016,1135,301
,,,,,,
2020-07-23T14:58:26,,79.07,49,1016,1134,264
,,,,,,
2020-07-23T15:03:26,,78.98,49,1016,1129,246
,,,,,,
2020-07-23T15:08:26,,78.89,49,1016,1127,239
,,,,,,
2020-07-23T15:13:26,,78.76,49,1016,1120,222
,,,,,,
2020-07-23T15:18:26,,78.69,48.5,1016,1116,195
,,,,,,
2020-07-23T15:23:26,0.86,78.58,48.5,1016,1114,181
,,,,,,
2020-07-23T15:28:26,,78.48,48.5,1016,1114,169
,,,,,,
2020-07-23T15:33:26,,78.37,48.5,1016,1114,170
,,,,,,
2020-07-23T15:38:26,,78.31,48.5,1016,1111,159
,,,,,,
2020-07-23T15:43:26,,78.31,48.5,1016,1112,163
,,,,,,
2020-07-23T15:48:26,,78.22,48.5,1016,1110,148
,,,,,,
2020-07-23T15:53:26,,78.15,48.5,1016,1110,155
,,,,,,
2020-07-23T15:58:26,,78.15,48.5,1016,1108,146
,,,,,,
2020-07-23T16:03:26,,78.03,48.5,1016,1106,138
,,,,,,
2020-07-23T16:08:26,,77.99,49,1016,1108,136
,,,,,,
2020-07-23T16:13:26,,78.26,51,1016,1105,116
,,,,,,
2020-07-23T16:18:26,,78.49,51,1016,1104,114
,,,,,,
2020-07-23T16:23:26,0.81,78.75,52,1016,1104,133
,,,,,,
2020-07-23T16:28:26,,78.94,52.5,1016,1112,118
,,,,,,
2020-07-23T16:33:26,,79.09,53.5,1016,1115,119
,,,,,,
2020-07-23T16:38:26,,79.27,54,1016,1107,106
,,,,,,
2020-07-23T16:43:26,,79.41,54.5,1016,1101,110
,,,,,,
2020-07-23T16:48:26,,79.56,55,1016,1098,146
,,,,,,
2020-07-23T16:53:26,,79.72,55.5,1016,1102,201
,,,,,,
2020-07-23T16:58:26,,79.81,55.5,1016,1103,163
,,,,,,
2020-07-23T17:03:26,,79.93,56.5,1016,1108,290
,,,,,,
2020-07-23T17:08:26,,80.08,56.5,1015,1114,246
,,,,,,
2020-07-23T17:13:26,,80.19,56.5,1015,1118,195
,,,,,,
2020-07-23T17:18:26,,80.31,56.5,1015,1124,198
,,,,,,
2020-07-23T17:23:26,0.84,80.38,56,1015,1131,178
,,,,,,
2020-07-23T17:28:26,,80.22,55.5,1015,1137,172
,,,,,,
2020-07-23T17:33:26,,80.06,54,1015,1139,163
,,,,,,
2020-07-23T17:38:26,,79.9,53.5,1015,1140,136
,,,,,,
2020-07-23T17:43:26,,79.77,52.5,1015,1142,142
,,,,,,
2020-07-23T17:48:26,,79.68,52,1015,1140,146
,,,,,,
2020-07-23T17:53:26,,79.61,51.5,1015,1140,138
,,,,,,
2020-07-23T17:58:26,,79.5,51.5,1014,1136,125
,,,,,,
2020-07-23T18:03:26,,79.38,51,1014,1136,127
,,,,,,
2020-07-23T18:08:26,,79.27,50.5,1014,1133,119
,,,,,,
2020-07-23T18:13:26,,79.12,50.5,1014,1127,116
,,,,,,
2020-07-23T18:18:26,,79.09,50.5,1014,1141,110
,,,,,,
2020-07-23T18:23:26,0.81,79.3,50.5,1014,1182,119
,,,,,,
2020-07-23T18:28:26,,79.54,50.5,1014,1246,131
,,,,,,
2020-07-23T18:33:26,,79.84,50.5,1014,1303,135
,,,,,,
2020-07-23T18:38:26,,80.04,50.5,1014,1341,131
,,,,,,
2020-07-23T18:43:26,,80.01,50.5,1014,1354,119
,,,,,,
2020-07-23T18:48:26,,79.93,50,1014,1352,105
,,,,,,
2020-07-23T18:53:26,,79.84,50,1014,1345,103
,,,,,,
2020-07-23T18:58:26,,79.79,50,1014,1332,103
,,,,,,
2020-07-23T19:03:26,,79.7,50,1014,1316,78
,,,,,,
2020-07-23T19:08:26,,79.65,49.5,1014,1303,97
,,,,,,
2020-07-23T19:13:26,,79.63,49.5,1014,1295,76
,,,,,,
2020-07-23T19:18:26,,79.61,49.5,1014,1284,72
,,,,,,
2020-07-23T19:23:26,0.81,79.59,49.5,1014,1278,71
,,,,,,
2020-07-23T19:28:26,,79.56,49.5,1013,1270,78
,,,,,,
2020-07-23T19:33:26,,79.52,49.5,1013,1258,63
,,,,,,
2020-07-23T19:38:26,,79.48,49.5,1013,1248,69
,,,,,,
2020-07-23T19:43:26,,79.43,49,1013,1240,69
,,,,,,
2020-07-23T19:48:26,,79.43,49,1013,1235,69
,,,,,,
2020-07-23T19:53:26,,79.43,49,1013,1232,76
,,,,,,
2020-07-23T19:58:26,,79.38,49,1013,1228,75
,,,,,,
2020-07-23T20:03:26,,79.36,49,1013,1223,76
,,,,,,
2020-07-23T20:08:26,,79.34,49.5,1013,1220,71
,,,,,,
2020-07-23T20:13:26,,79.34,49.5,1013,1215,72
,,,,,,
2020-07-23T20:18:26,,79.3,49.5,1013,1206,78
,,,,,,
2020-07-23T20:23:26,0.86,79.29,49.5,1013,1198,69
,,,,,,
2020-07-23T20:28:26,,79.25,49.5,1013,1189,71
,,,,,,
2020-07-23T20:33:26,,79.23,49.5,1013,1178,95
,,,,,,
2020-07-23T20:38:26,,79.2,50,1013,1166,84
,,,,,,
2020-07-23T20:43:26,,79.12,49.5,1013,1156,88
,,,,,,
2020-07-23T20:48:26,,79.09,49.5,1013,1147,84
,,,,,,
2020-07-23T20:53:26,,79.09,49.5,1013,1141,84
,,,,,,
2020-07-23T20:58:26,,79.05,49.5,1013,1142,86
,,,,,,
2020-07-23T21:03:26,,79.05,49.5,1013,1138,82
,,,,,,
2020-07-23T21:08:26,,79.03,49.5,1013,1138,80
,,,,,,
2020-07-23T21:13:26,,79.05,50,1013,1141,72
,,,,,,
2020-07-23T21:18:26,,79.29,53,1013,1140,56
,,,,,,
2020-07-23T21:23:26,0.78,79.5,53,1013,1140,65
,,,,,,
2020-07-23T21:28:26,,79.56,53.5,1013,1140,52
,,,,,,
2020-07-23T21:33:26,,79.54,53,1013,1141,71
,,,,,,
2020-07-23T21:38:26,,79.54,53.5,1013,1141,67
,,,,,,
2020-07-23T21:43:26,,79.5,53,1013,1136,75
,,,,,,
2020-07-23T21:48:26,,79.48,52.5,1013,1136,78
,,,,,,
2020-07-23T21:53:26,,79.39,52,1013,1136,78
,,,,,,
2020-07-23T21:58:26,,79.36,52,1013,1137,99
,,,,,,
2020-07-23T22:03:26,,79.3,52,1013,1141,95
,,,,,,
2020-07-23T22:08:26,,79.27,52,1013,1154,93
,,,,,,
2020-07-23T22:13:26,,79.32,53,1013,1183,108
,,,,,,
2020-07-23T22:18:26,,79.36,52,1013,1207,110
,,,,,,
2020-07-23T22:23:26,0.81,79.32,52.5,1013,1239,127
,,,,,,
2020-07-23T22:28:26,,79.41,53,1013,1260,114
,,,,,,
2020-07-23T22:33:26,,79.52,53,1013,1268,108
,,,,,,
2020-07-23T22:38:26,,79.63,54,1013,1268,165
,,,,,,
2020-07-23T22:43:26,,79.75,55,1013,1261,172
,,,,,,
2020-07-23T22:48:26,,79.92,56,1013,1238,150
,,,,,,
2020-07-23T22:53:26,,80.04,57,1013,1205,116
,,,,,,
2020-07-23T22:58:26,,80.15,57.5,1013,1178,112
,,,,,,
2020-07-23T23:03:26,,80.22,58,1013,1152,114
,,,,,,
2020-07-23T23:08:26,,80.28,58,1013,1131,103
,,,,,,
2020-07-23T23:13:26,,80.35,58.5,1013,1106,108
,,,,,,
2020-07-23T23:18:26,,80.44,58.5,1013,1080,91
,,,,,,
2020-07-23T23:23:26,0.73,80.49,59,1013,1054,78
,,,,,,
2020-07-23T23:28:26,,80.56,59,1013,1028,86
,,,,,,
2020-07-23T23:33:26,,80.64,59.5,1013,1006,69
,,,,,,
2020-07-23T23:38:26,,80.73,59.5,1013,986,56
,,,,,,
2020-07-23T23:43:26,,80.8,59.5,1013,961,59
,,,,,,
2020-07-23T23:48:26,,80.87,59.5,1013,940,46
,,,,,,
2020-07-23T23:53:26,,80.91,59.5,1013,922,56
,,,,,,
2020-07-23T23:58:26,,80.98,60,1013,903,52
,,,,,,
2020-07-24T00:03:26,,81.01,60,1013,883,46
,,,,,,
2020-07-24T00:08:26,,81.05,60,1013,863,46
,,,,,,
2020-07-24T00:13:26,,81.09,60.5,1013,844,46
,,,,,,
2020-07-24T00:18:26,,81.16,60.5,1013,829,50
,,,,,,
2020-07-24T00:23:26,0.76,81.18,60.5,1013,817,67
,,,,,,
2020-07-24T00:28:26,,81.19,60.5,1013,812,76
,,,,,,
2020-07-24T00:33:26,,81.21,60.5,1013,808,71
,,,,,,
2020-07-24T00:38:26,,81.27,60.5,1013,804,59
,,,,,,
2020-07-24T00:43:26,,81.28,60.5,1014,801,72
,,,,,,
2020-07-24T00:48:26,,81.32,60.5,1014,798,65
,,,,,,
2020-07-24T00:53:26,,81.37,60,1014,805,80
,,,,,,
2020-07-24T00:58:26,,81.36,59,1014,824,106
,,,,,,
2020-07-24T01:03:26,,81.27,58,1014,885,122
,,,,,,
2020-07-24T01:08:26,,81.27,57.5,1014,956,212
,,,,,,
2020-07-24T01:13:26,,81.19,57.5,1014,1035,198
,,,,,,
2020-07-24T01:18:26,,81.12,57,1014,1119,212
,,,,,,
2020-07-24T01:23:26,0.84,81.05,56.5,1014,1201,191
,,,,,,
2020-07-24T01:28:26,,81.07,56.5,1014,1293,229
,,,,,,
2020-07-24T01:33:26,,81.25,56,1014,1369,242
,,,,,,
2020-07-24T01:38:26,,81.3,56,1015,1451,270
,,,,,,
2020-07-24T01:43:26,,81.45,56.5,1015,1529,298
,,,,,,
2020-07-24T01:48:26,,81.46,56,1015,1572,325
,,,,,,
2020-07-24T01:53:26,,81.45,55,1014,1597,359
,,,,,,
2020-07-24T01:58:26,,81.36,54,1015,1610,411
,,,,,,
2020-07-24T02:03:26,,81.19,53.5,1014,1612,425
,,,,,,
2020-07-24T02:08:26,,81.01,53,1014,1607,438
,,,,,,
2020-07-24T02:13:26,,80.87,52.5,1014,1599,431
,,,,,,
2020-07-24T02:18:26,,80.82,53,1014,1591,473
,,,,,,
2020-07-24T02:23:26,0.84,80.78,52.5,1014,1586,445
,,,,,,
2020-07-24T02:28:26,,80.67,52.5,1014,1576,438
,,,,,,
2020-07-24T02:33:26,,80.53,51.5,1014,1566,473
,,,,,,
2020-07-24T02:38:26,,80.4,51.5,1014,1551,574
,,,,,,
2020-07-24T02:43:26,,80.31,51.5,1015,1537,605
,,,,,,
2020-07-24T02:48:26,,80.24,51,1015,1520,627
,,,,,,
2020-07-24T02:53:26,,80.2,51,1015,1501,605
,,,,,,
2020-07-24T02:58:26,,80.15,50.5,1015,1481,601
,,,,,,
2020-07-24T03:03:26,,80.06,50.5,1015,1467,619
,,,,,,
2020-07-24T03:08:26,,79.99,50.5,1015,1457,587
,,,,,,
2020-07-24T03:13:26,,79.88,50,1015,1446,570
,,,,,,
2020-07-24T03:18:26,,79.81,50,1015,1435,543
,,,,,,
2020-07-24T03:23:26,0.84,79.7,49.5,1015,1423,520
,,,,,,
2020-07-24T03:28:26,,79.59,49.5,1015,1412,508
,,,,,,
2020-07-24T03:33:26,,79.47,50,1015,1402,556
,,,,,,
2020-07-24T03:38:26,,79.52,50,1015,1395,565
,,,,,,
2020-07-24T03:43:26,,79.54,51.5,1015,1367,438
,,,,,,
2020-07-24T03:48:26,,79.65,52.5,1015,1330,411
,,,,,,
2020-07-24T03:53:26,,79.74,53,1015,1300,401
,,,,,,
2020-07-24T03:58:26,,79.83,53,1015,1281,404
,,,,,,
2020-07-24T04:03:26,,79.9,53,1015,1269,411
,,,,,,
2020-07-24T04:08:26,,79.97,53,1015,1256,380
,,,,,,
2020-07-24T04:13:26,,80.06,54,1014,1233,318
,,,,,,
2020-07-24T04:18:26,,80.1,55,1014,1210,298
,,,,,,
2020-07-24T04:23:26,0.84,80.13,54.5,1014,1194,335
,,,,,,
2020-07-24T04:28:26,,80.17,55,1014,1179,301
,,,,,,
2020-07-24T04:33:26,,80.22,55.5,1014,1163,284
,,,,,,
2020-07-24T04:38:26,,80.28,56,1014,1146,277
,,,,,,
2020-07-24T04:43:26,,80.31,56.5,1014,1128,236
,,,,,,
2020-07-24T04:48:26,,80.37,56.5,1014,1118,256
,,,,,,
2020-07-24T04:53:26,,80.38,55.5,1014,1126,349
,,,,,,
2020-07-24T04:58:26,,80.42,55.5,1014,1139,356
,,,,,,
2020-07-24T05:03:26,,80.47,55.5,1014,1142,322
,,,,,,
2020-07-24T05:08:26,,80.53,56,1014,1136,294
,,,,,,
2020-07-24T05:13:26,,80.55,56,1014,1136,328
,,,,,,
2020-07-24T05:18:26,,80.56,56.5,1014,1131,277
,,,,,,
2020-07-24T05:23:26,0.76,80.58,56,1014,1133,301
,,,,,,
2020-07-24T05:28:26,,80.62,56,1014,1135,308
,,,,,,
2020-07-24T05:33:26,,80.64,56,1014,1136,284
,,,,,,
2020-07-24T05:38:26,,80.67,56,1014,1136,301
,,,,,,
2020-07-24T05:43:26,,80.67,56,1014,1132,284
,,,,,,
2020-07-24T05:48:26,,80.69,56,1014,1131,304
,,,,,,
2020-07-24T05:53:26,,80.71,56,1014,1132,290
,,,,,,
2020-07-24T05:58:26,,80.73,56,1015,1124,259
,,,,,,
2020-07-24T06:03:26,,80.76,56.5,1014,1115,229
,,,,,,
2020-07-24T06:08:26,,80.78,56.5,1015,1100,201
,,,,,,
2020-07-24T06:13:26,,80.8,56.5,1015,1089,178
,,,,,,
2020-07-24T06:18:26,,80.83,56.5,1015,1078,205
,,,,,,
2020-07-24T06:23:26,0.76,80.85,56.5,1015,1069,176
,,,,,,
2020-07-24T06:28:26,,80.91,56.5,1015,1064,176
,,,,,,
2020-07-24T06:33:26,,80.94,56.5,1015,1057,184
,,,,,,
2020-07-24T06:38:26,,80.96,56.5,1015,1052,170
,,,,,,
2020-07-24T06:43:26,,80.98,56.5,1015,1044,166
,,,,,,
2020-07-24T06:48:26,,80.98,56.5,1015,1041,159
,,,,,,
2020-07-24T06:53:26,,81,56.5,1015,1036,159
,,,,,,
2020-07-24T06:58:26,,81,56.5,1015,1035,153
,,,,,,
2020-07-24T07:03:26,,81.01,57,1015,1030,152
,,,,,,
2020-07-24T07:08:26,,81.03,57,1015,1024,159
,,,,,,
2020-07-24T07:13:26,,81.01,57,1015,1023,152
,,,,,,
2020-07-24T07:18:26,,81.01,57,1015,1016,155
,,,,,,
2020-07-24T07:23:26,0.68,81.01,57,1015,1014,152
,,,,,,
2020-07-24T07:28:26,,81.03,57,1015,1009,146
,,,,,,
2020-07-24T07:33:26,,81.05,57,1015,1003,136
,,,,,,
2020-07-24T07:38:26,,81.07,57,1015,999,140
,,,,,,
2020-07-24T07:43:26,,81.07,57,1015,992,129
,,,,,,
2020-07-24T07:48:26,,81.1,57.5,1015,985,138
,,,,,,
2020-07-24T07:53:26,,81.14,57.5,1015,977,123
,,,,,,
2020-07-24T07:58:26,,81.18,57.5,1015,971,119
,,,,,,
2020-07-24T08:03:26,,81.19,57.5,1015,964,125
,,,,,,
2020-07-24T08:08:26,,81.21,57.5,1015,960,116
,,,,,,
2020-07-24T08:13:26,,81.19,57.5,1015,958,127
,,,,,,
2020-07-24T08:18:26,,81.19,57.5,1015,954,123
,,,,,,
2020-07-24T08:23:26,0.68,81.18,57,1015,955,112
,,,,,,
2020-07-24T08:28:26,,81.18,57,1015,952,119
,,,,,,
2020-07-24T08:33:26,,81.19,57,1015,954,119
,,,,,,
2020-07-24T08:38:26,,81.18,57,1015,952,119
,,,,,,
2020-07-24T08:43:26,,81.19,57,1015,953,114
,,,,,,
2020-07-24T08:48:26,,81.21,57,1015,952,118
,,,,,,
2020-07-24T08:53:26,,81.19,57.5,1015,949,105
,,,,,,
2020-07-24T08:58:26,,81.19,57,1015,950,106
,,,,,,
2020-07-24T09:03:26,,81.23,57.5,1015,949,97
,,,,,,
2020-07-24T09:08:26,,81.25,57.5,1015,946,101
,,,,,,
2020-07-24T09:13:26,,81.28,57.5,1015,942,91
,,,,,,
2020-07-24T09:18:26,,81.32,57.5,1015,940,93
,,,,,,
2020-07-24T09:23:26,0.78,81.34,57.5,1015,937,88
,,,,,,
2020-07-24T09:28:26,,81.36,57.5,1015,936,95
,,,,,,
2020-07-24T09:33:26,,81.36,57.5,1015,933,89
,,,,,,
2020-07-24T09:38:26,,81.36,57.5,1014,934,105
,,,,,,
2020-07-24T09:43:26,,81.36,57.5,1014,933,91
,,,,,,
2020-07-24T09:48:26,,81.36,57.5,1014,934,88
,,,,,,
2020-07-24T09:53:26,,81.36,57.5,1014,935,86
,,,,,,
